"","logFC","logCPM","F","PValue","FDR"
"ENSG00000276067",0.786388626836703,-0.0156115173575619,2.26488632738214,0.143812462469766,0.640065304251762
"ENSG00000176182",-0.176025445907605,3.12949636527382,2.2543461547361,0.143890550568593,0.640262165130039
"ENSG00000167291",0.470878189247366,6.74835370385571,2.26233304396672,0.143982229665026,0.640519394306116
"ENSG00000110852",-0.454670066829056,2.65792118489669,2.24668807963085,0.144078714200962,0.640563390968498
"ENSG00000158517",-0.752056378386047,2.12917701122015,2.2418668796704,0.144103041916833,0.640563390968498
"ENSG00000175711",-0.375763812418765,1.84684247382262,2.24080096706657,0.144187545801313,0.640563390968498
"ENSG00000105926",-0.225921478391606,4.07623876864687,2.25764300101988,0.144190443542523,0.640563390968498
"ENSG00000196517",0.370096526072792,2.65931962006366,2.24738855986147,0.144201827461116,0.640563390968498
"ENSG00000278619",0.890183986824453,2.08436115899439,2.24211717073445,0.144300079694689,0.640563390968498
"ENSG00000250462",-0.177427790817224,4.73536442652308,2.25823277101186,0.144311664864942,0.640563390968498
"ENSG00000112759",-0.190195163645575,5.26494988451706,2.25845810927529,0.144328901286921,0.640563390968498
"ENSG00000157764",-0.128048683086527,5.2826388662184,2.258424122197,0.14433250011675,0.640563390968498
"ENSG00000107249",-0.269437974191759,5.11718999733126,2.25829789434857,0.144335600979906,0.640563390968498
"ENSG00000153898",0.716984006222718,2.79803301496932,2.24750727843048,0.144387947801382,0.640563390968498
"ENSG00000157349",-0.14834593451883,4.67648208043381,2.25675803014072,0.144427343024203,0.640563390968498
"ENSG00000173114",-0.490373246344682,0.0959238077643607,2.2597553799807,0.144460443661539,0.640563390968498
"ENSG00000013293",-0.378257228343954,-0.289939212833854,2.26519926122978,0.144466335068513,0.640563390968498
"ENSG00000108506",0.130345385325254,3.83171706848091,2.25322577857555,0.144510581410336,0.640609377649055
"ENSG00000278461",1.93500408770155,3.06448456867628,2.24893267452355,0.144634980910642,0.64101057511159
"ENSG00000213443",-0.632849080069539,0.497364147799412,2.25083688276542,0.144676682442857,0.641045159718104
"ENSG00000131471",0.258846789593001,5.88198157782979,2.25349872864971,0.144752288302281,0.641202649004157
"ENSG00000248124",-0.238208779686218,4.27571241827011,2.25074219333478,0.144855260223754,0.641202649004157
"ENSG00000122483",-0.254291634414255,2.3415721731568,2.23538703035375,0.144873909122329,0.641202649004157
"ENSG00000171988",-0.13632063890906,6.32364190755347,2.25162496834801,0.144906638872793,0.641202649004157
"ENSG00000130396",0.125523617415402,7.35460296872835,2.25146652858196,0.144907122666847,0.641202649004157
"ENSG00000276016",0.342941480743343,5.38222198611249,2.25164676890403,0.144915663996815,0.641202649004157
"ENSG00000160948",-0.325124175479232,2.10756710328079,2.2321833869738,0.145007375562217,0.641321198219409
"ENSG00000166454",0.109977552714443,5.85662559033699,2.25050279977021,0.14501028203618,0.641321198219409
"ENSG00000157227",-0.337604191530359,6.17076934217945,2.2495718227882,0.145087110846716,0.641510954693068
"ENSG00000130544",0.140121188982425,2.8450265887648,2.23780865075888,0.14516574904229,0.641708620883297
"ENSG00000181004",-0.199710384258005,4.02413233514695,2.24483537855193,0.145259704951994,0.641873799507783
"ENSG00000103460",-0.236823272010841,4.31931756691957,2.24571467267272,0.14529574661359,0.641873799507783
"ENSG00000106415",-0.232090379687908,4.05381414792573,2.24459775452376,0.145304940811846,0.641873799507783
"ENSG00000185519",0.951258331650594,3.65584799297564,2.24324064581534,0.145379721614473,0.64205416054444
"ENSG00000196411",0.141796844645648,5.8549895841979,2.24566637306028,0.145426410419345,0.642110400990016
"ENSG00000173875",-0.132766811435316,4.82250654706928,2.24491718582524,0.145464570574453,0.642128966884565
"ENSG00000158473",-0.729991371474388,1.49317484172453,2.22712192195898,0.14550440123045,0.642154896538865
"ENSG00000182973",0.120614636256634,4.45943057415256,2.24339547387093,0.145551617604094,0.642213401892446
"ENSG00000142444",-0.138729396063522,3.43788609828649,2.23761591362378,0.145592391450598,0.642243460397077
"ENSG00000188554",-0.153365312630724,7.62713593584223,2.24307985873746,0.145628213882575,0.642251668081476
"ENSG00000242732",-0.213906343426758,4.15353125394489,2.24037811016174,0.145710322319428,0.642463955556705
"ENSG00000162664",0.138683488029057,5.4266467347767,2.24113013975641,0.145821818925307,0.642561449551156
"ENSG00000115290",-0.293942139532976,5.13323240655068,2.24062513932694,0.145855559170815,0.642561449551156
"ENSG00000167972",0.271058654400635,4.43931185878299,2.23971483578913,0.145871902727764,0.642561449551156
"ENSG00000164306",-0.188344139158396,3.25009339712403,2.2325873133142,0.145877732476267,0.642561449551156
"ENSG00000145287",-0.628609832909587,0.874541371702741,2.23006036121023,0.145902324804223,0.642561449551156
"ENSG00000226651",0.325503054621364,2.88171778905633,2.22902667414612,0.145977546598975,0.642743046270829
"ENSG00000101916",-0.878992146710037,1.49410865386577,2.2211085712541,0.146086299939066,0.643072164373296
"ENSG00000275565",-0.907020032396365,2.80607333066743,2.22200780839385,0.146192348168207,0.643246565811756
"ENSG00000019505",-0.398317457251344,5.29785550180272,2.236724129654,0.146199034160886,0.643246565811756
"ENSG00000268480",-0.439759598749762,1.31850122364339,2.21953459191823,0.146232139527345,0.643246565811756
"ENSG00000011304",-0.102858724283641,7.48439471097395,2.23543293569542,0.146290915044278,0.643246565811756
"ENSG00000197355",0.284393574707438,5.50967475727461,2.23534529537262,0.146322896203233,0.643246565811756
"ENSG00000164972",-0.411723981706438,0.886212931036124,2.22375985868628,0.146330005082871,0.643246565811756
"ENSG00000073803",-0.208053536801087,5.22704922175906,2.23339177499679,0.146488223398225,0.643629107282668
"ENSG00000164292",0.289298099283544,6.40048314378831,2.23291118882406,0.146520252558894,0.643629107282668
"ENSG00000185278",-0.1872354222659,5.51909248168634,2.23278026209184,0.146545959270387,0.643629107282668
"ENSG00000140471",-0.186603859625316,3.88631351959135,2.22948593653456,0.1465531667262,0.643629107282668
"ENSG00000140750",-0.123885016965374,4.38469221735914,2.23024737200527,0.146662280671139,0.643769378319534
"ENSG00000288353",-0.123885016965374,4.38469221735914,2.23024737200527,0.146662280671139,0.643769378319534
"ENSG00000197465",-0.425273702298273,-0.709007739236427,2.2419824320898,0.146728347439904,0.643769378319534
"ENSG00000141002",-0.0885500702782669,6.51157301417244,2.23038196802474,0.146740197085003,0.643769378319534
"ENSG00000189410",0.735952881370571,-0.667822561911718,2.23818634906016,0.14675531647906,0.643769378319534
"ENSG00000057704",-0.217143833618571,4.67987191470585,2.22862767790926,0.146853302719644,0.643858239904011
"ENSG00000171763",-0.175504518326787,3.5329409281244,2.22351316681743,0.146865565793521,0.643858239904011
"ENSG00000170522",0.258263622419391,3.63834064358916,2.22488071949956,0.146877713867374,0.643858239904011
"ENSG00000153107",-0.128196192639911,5.16014078580479,2.22792942761215,0.146962052818945,0.644068788552477
"ENSG00000049130",-0.236544308729546,5.86381885388118,2.22741035903215,0.14701156526055,0.644068788552477
"ENSG00000161217",0.115878392028512,5.93538478217498,2.22718989323495,0.147028002688055,0.644068788552477
"ENSG00000086102",0.0943539256588675,5.61906622953135,2.22679266189822,0.147067333344885,0.644068788552477
"ENSG00000169851",0.300727601514688,2.65917512316635,2.21401331401972,0.147096033935707,0.644068788552477
"ENSG00000104164",-0.0892482529911197,6.09753308448563,2.22047998457429,0.147613477115996,0.646150819958398
"ENSG00000165197",0.609839978924532,0.932753130657386,2.2051892353712,0.147652483292901,0.646150819958398
"ENSG00000163661",0.698677081344248,0.532223542046926,2.20935841711615,0.147741779217471,0.646150819958398
"ENSG00000175787",-0.272237612257462,2.6999995092314,2.20569584761308,0.147754057063054,0.646150819958398
"ENSG00000166436",0.218023466094958,5.03880657526549,2.21809347407103,0.147821937754604,0.646150819958398
"ENSG00000177839",-0.388699926258603,0.310013596479335,2.21507210802675,0.147953825308038,0.646150819958398
"ENSG00000197647",0.217358649607401,3.45484447080013,2.21144815121025,0.147958323621566,0.646150819958398
"ENSG00000157600",0.162478650691854,5.44083234479549,2.21598941203038,0.148015122790316,0.646150819958398
"ENSG00000160460",-0.456070116915643,1.99759021251613,2.19747349059204,0.148015541011168,0.646150819958398
"ENSG00000139899",-0.49473144568805,2.31915496606209,2.19880694841598,0.148031686241079,0.646150819958398
"ENSG00000223639",0.323132967862609,2.88333946639216,2.20567651316635,0.148032652449816,0.646150819958398
"ENSG00000226248",0.323132967862609,2.88333946639216,2.20567651316635,0.148032652449816,0.646150819958398
"ENSG00000226417",0.323132967862609,2.88333946639216,2.20567651316635,0.148032652449816,0.646150819958398
"ENSG00000146285",-0.540060873977349,2.13033093423539,2.19729592894991,0.148049891749762,0.646150819958398
"ENSG00000130755",-0.41984199570982,3.26306267374549,2.20640774878828,0.14811648654981,0.646292311292904
"ENSG00000196557",0.495608261255912,6.30255206391905,2.21417885396911,0.148161156859021,0.646338093970232
"ENSG00000136986",0.215570606411702,5.86432925883139,2.21152728235607,0.148404017673857,0.647248242211786
"ENSG00000288475",-0.295146938534973,3.65148746921223,2.20566272537347,0.148517250907263,0.647386124614752
"ENSG00000123353",0.204145232784168,4.10399978216597,2.20687460066947,0.148663770719014,0.647386124614752
"ENSG00000206281",1.48621414023475,3.67928277529654,2.20513619884779,0.148725985761824,0.647386124614752
"ENSG00000167754",-0.715963599998528,-0.306509006807215,2.21691982833078,0.148744391595254,0.647386124614752
"ENSG00000189144",-0.292641702358489,1.79388937349538,2.18897917478172,0.148753127620948,0.647386124614752
"ENSG00000242600",0.436764846140207,1.04058972706397,2.19150996177766,0.148756362633623,0.647386124614752
"ENSG00000133739",0.244999163854384,3.75893732606135,2.20440487114941,0.148757219000832,0.647386124614752
"ENSG00000168528",0.216317295283499,6.67942092616853,2.20722364848408,0.14877093397925,0.647386124614752
"ENSG00000170779",-0.286812211916493,1.75578611153972,2.18865504374445,0.148781960462342,0.647386124614752
"ENSG00000240682",-0.118563269336099,3.91686440408998,2.20424527624261,0.148785484831675,0.647386124614752
"ENSG00000100749",-0.145243453485023,3.60902482633505,2.20169938482324,0.148848428960149,0.647386124614752
"ENSG00000196730",-0.288071118018945,6.58655671287919,2.20622950052168,0.148862176410879,0.647386124614752
"ENSG00000099889",-0.253257723863432,5.00176186223164,2.20552672508163,0.148919985552275,0.647386124614752
"ENSG00000238196",0.929682819623902,1.93321974262994,2.18846349636103,0.148923880288322,0.647386124614752
"ENSG00000143756",-0.147871799196787,5.36503779961143,2.2053416549729,0.148954628034505,0.647386124614752
"ENSG00000125910",-0.87369697393852,0.137002597313123,2.20962819519468,0.148983364936989,0.647386124614752
"ENSG00000205309",0.321890137813795,1.75825810782314,2.18582257761538,0.149052512255085,0.647537803642525
"ENSG00000239998",-0.404589862159455,0.144217956381359,2.20350570223745,0.149252653959747,0.647804038600199
"ENSG00000110934",-0.680601285986829,2.98642702488275,2.19026022235284,0.149262302631612,0.647804038600199
"ENSG00000141933",-0.247238813676656,3.04981889774373,2.19177011792203,0.149271126010874,0.647804038600199
"ENSG00000173546",0.343136279215763,4.4445338088271,2.20098714347053,0.149271928873532,0.647804038600199
"ENSG00000187987",-0.419104336506793,1.02887826306891,2.18828540266558,0.149285072191828,0.647804038600199
"ENSG00000267952",0.615710200478331,0.107956031519588,2.19882267269034,0.149376833321229,0.648053520288544
"ENSG00000128655",0.404589744529031,1.97079032835074,2.18273962788693,0.149413090419032,0.648062145163835
"ENSG00000229754",1.23513842437746,2.20823465691688,2.18422095945768,0.149547944821498,0.648498322522209
"ENSG00000082074",-0.634155932067433,4.75578915844842,2.1968193088118,0.149648489267373,0.648743547392
"ENSG00000114654",-0.354934884054591,1.83686313425225,2.17875723340826,0.14967667610413,0.648743547392
"ENSG00000285444",1.05228431937557,-0.347056729430187,2.20000114445388,0.149761385075366,0.648743547392
"ENSG00000104960",-0.136037589170087,6.85936579116026,2.19596564900923,0.149770709776239,0.648743547392
"ENSG00000140326",-0.137553367681381,4.3883760824954,2.19456938255671,0.149810838861664,0.648743547392
"ENSG00000257896",-0.458326079054795,-1.19260074725981,2.20122444695479,0.149857351170925,0.648743547392
"ENSG00000124275",0.156537718730207,5.7578492554325,2.19363366473231,0.149996043776782,0.648743547392
"ENSG00000253250",0.363674662379016,1.38970388972308,2.17477575013393,0.150066945428321,0.648743547392
"ENSG00000225264",-0.39363183222393,-0.679102285701169,2.2036461506741,0.150079026903845,0.648743547392
"ENSG00000231259",-0.252520308268034,2.86085546887776,2.1811065587747,0.150097226709513,0.648743547392
"ENSG00000101850",0.293723245306025,2.3205769975402,2.17683575915558,0.150128143089477,0.648743547392
"ENSG00000182327",-0.693234280416276,4.39585422861399,2.19040223926569,0.150137476523091,0.648743547392
"ENSG00000136925",0.195958611039479,4.75396014340027,2.19133302377765,0.150177378159391,0.648743547392
"ENSG00000105281",0.350755165063995,6.23351929912543,2.19122333103889,0.150202570149836,0.648743547392
"ENSG00000136021",0.131275863149082,6.01626677352147,2.1911978582314,0.150209660200385,0.648743547392
"ENSG00000168175",0.141934541857981,6.52599742548619,2.19106025383333,0.150212944993921,0.648743547392
"ENSG00000282318",-0.747152621157247,1.90520731727945,2.1728037059193,0.150213186341883,0.648743547392
"ENSG00000103044",-0.309011323523482,1.47832823868349,2.17308657915215,0.150250672826099,0.648743547392
"ENSG00000134253",-0.321397547144092,3.24856714976152,2.18281513356683,0.150256291976995,0.648743547392
"ENSG00000196724",-0.240509634150183,2.97521701587018,2.17980445255075,0.150298453031449,0.648777458406239
"ENSG00000169248",1.65443294641735,2.29315154523309,2.17600642856898,0.150420432098058,0.648926185985746
"ENSG00000084073",0.140501850691051,6.20238528882959,2.18874112135084,0.150426402395219,0.648926185985746
"ENSG00000147168",-0.859828152057765,3.46894135131484,2.18068006441396,0.15043585211578,0.648926185985746
"ENSG00000130066",-0.211071455843769,8.49345673614771,2.18799464702079,0.150476367845331,0.648933721804912
"ENSG00000167487",0.207207400963443,3.68808997963251,2.18422842333265,0.150506229381648,0.648933721804912
"ENSG00000167601",0.398937229853678,4.71460085005757,2.18698649551033,0.15056473871471,0.64900709448514
"ENSG00000273686",-1.44110513116321,6.85730058929756,2.18664162108146,0.150614352166033,0.64900709448514
"ENSG00000204149",0.195360082651282,4.92342457578491,2.18587407675883,0.150680030501341,0.64900709448514
"ENSG00000204604",0.284000943443851,4.19335164243233,2.18432999688878,0.150710414775112,0.64900709448514
"ENSG00000129534",-0.318678335036336,3.79621848016143,2.18180150353292,0.150712769761308,0.64900709448514
"ENSG00000174720",-0.146071383241077,5.57468770686766,2.18548308068085,0.150729160751876,0.64900709448514
"ENSG00000278468",0.475534319639966,2.99183225615716,2.17638245468116,0.150815661373991,0.649231725983051
"ENSG00000155657",-0.223538888441507,5.17860754730103,2.18331226173411,0.150918021921505,0.649243891665716
"ENSG00000175166",0.113221467535065,6.94077045735231,2.1830900886508,0.150923734896042,0.649243891665716
"ENSG00000104529",-0.147798898416769,6.82920798045038,2.18222282526341,0.151003900397097,0.649243891665716
"ENSG00000155629",0.38691938335416,5.7854186091267,2.18195427754815,0.15104347527519,0.649243891665716
"ENSG00000269190",-0.234972766533245,4.93860627938599,2.18158831819472,0.15105729498524,0.649243891665716
"ENSG00000282954",-0.234972766533245,4.93860627938599,2.18158831819472,0.15105729498524,0.649243891665716
"ENSG00000156535",-0.359458261308113,5.5015460112465,2.18162549819464,0.151076134378883,0.649243891665716
"ENSG00000130224",0.323402282177285,2.02129049348528,2.16380848641422,0.151150377590852,0.649243891665716
"ENSG00000152969",-0.479857713202785,0.697235364577791,2.17351905544594,0.151172862979242,0.649243891665716
"ENSG00000206394",0.321369475402172,2.87738266981109,2.17028793363604,0.151205708934663,0.649243891665716
"ENSG00000151247",0.156033510487483,5.5592738263875,2.17989855847754,0.15123209000784,0.649243891665716
"ENSG00000183751",-0.114298096174756,4.56232376737123,2.17899320765001,0.151248562649234,0.649243891665716
"ENSG00000114126",-0.182451063504164,6.13862797249023,2.17945706401547,0.151264797561163,0.649243891665716
"ENSG00000224892",-0.277160295174537,0.576740468827572,2.17007682062987,0.151517544703149,0.650181140885241
"ENSG00000128262",0.608419338621684,2.38628387557836,2.16211989182381,0.151584115531623,0.650226081211399
"ENSG00000086061",0.184706103763282,7.18092261049998,2.17561359146119,0.151596784520177,0.650226081211399
"ENSG00000165406",-0.153449668675138,5.28870293504015,2.17447540330788,0.151720026896239,0.650607126674554
"ENSG00000215018",0.425722145129416,3.84889247829521,2.17136201117824,0.151772424919723,0.650684272876193
"ENSG00000128346",-0.141386356879449,2.38332047424327,2.15602972504439,0.152010607894686,0.651133456795052
"ENSG00000107485",-0.203298298515832,5.41341197862187,2.17110528975781,0.152028122407335,0.651133456795052
"ENSG00000182903",-0.125633434846639,4.64301004948223,2.17017921448637,0.152060874254749,0.651133456795052
"ENSG00000020633",-0.762779291477347,2.46165772357356,2.15429136263242,0.152076455116641,0.651133456795052
"ENSG00000282122",-1.20085930740096,1.95604834423754,2.15256516678641,0.152083786085545,0.651133456795052
"ENSG00000282678",-1.20085930740096,1.95604834423754,2.15256516678641,0.152083786085545,0.651133456795052
"ENSG00000147144",0.19165066957494,4.22350619835723,2.16799658734291,0.152185978737529,0.651423504731874
"ENSG00000181019",0.512741144802107,5.36194363716672,2.16855003655241,0.152261214386625,0.651598059575802
"ENSG00000162775",-0.178577917297734,3.13498352908105,2.15888785709392,0.152351513808454,0.651836985889521
"ENSG00000005513",0.499756262791246,0.0845381406622869,2.16605751573285,0.152422095286515,0.651991459842408
"ENSG00000137177",0.119422045498576,5.47836840802761,2.16525661196701,0.152561350621688,0.652439552602156
"ENSG00000140382",-0.11641847099057,5.16050712994122,2.16383777781057,0.152684530853062,0.65266269101644
"ENSG00000108582",0.134524451915823,6.81302025947357,2.16324271124973,0.152725699425534,0.65266269101644
"ENSG00000176971",0.495246045664495,4.35153666649221,2.16235681656767,0.152750113629831,0.65266269101644
"ENSG00000161791",-0.322842669677178,5.35020427593235,2.16268601866093,0.152793543329959,0.65266269101644
"ENSG00000141497",-0.414453515436446,1.786754472545,2.14372487615085,0.152882822869919,0.65266269101644
"ENSG00000232280",-0.471432844406209,2.63776016528966,2.14793218325171,0.152889463360542,0.65266269101644
"ENSG00000198945",-0.18712404446214,3.62825497706874,2.15688266523683,0.152890394733667,0.65266269101644
"ENSG00000089335",0.120117126119303,5.56448649105406,2.16149203705124,0.152904992900667,0.65266269101644
"ENSG00000159761",-0.252267637004804,2.39209752822035,2.14602445134587,0.152924138538091,0.65266269101644
"ENSG00000007866",0.11582331910069,4.65856679484791,2.15958781856167,0.153035230588039,0.652989450733394
"ENSG00000121797",-0.439393559084504,0.735162767455008,2.14844641324009,0.153324076048356,0.654074351940101
"ENSG00000197170",0.152379902437919,5.19594019512694,2.15634633201787,0.153373949158393,0.654139547256284
"ENSG00000166394",-0.286499990860401,2.00340421208772,2.13841153694733,0.153419817126073,0.654162240657039
"ENSG00000165125",-0.439926998225054,3.28650344561327,2.14762126198797,0.153478860825228,0.654162240657039
"ENSG00000114541",0.173163507974587,5.87505247773438,2.15458443489133,0.153534577407082,0.654162240657039
"ENSG00000156256",-0.105902665311482,5.37869816440126,2.15445695383282,0.153549640006379,0.654162240657039
"ENSG00000163812",0.15373762764244,6.27427388489175,2.15419800120923,0.153562658003788,0.654162240657039
"ENSG00000118307",-0.244700139782835,2.18717626115769,2.13723201009492,0.153613719094429,0.654162240657039
"ENSG00000236320",-0.418969704883042,0.0247414328703032,2.15631445143912,0.153707231822627,0.654162240657039
"ENSG00000182389",-0.360196663379492,3.58552998947152,2.14757234971321,0.153712959925056,0.654162240657039
"ENSG00000124098",-0.153009698170576,5.8357303881626,2.15240914164094,0.153736494077461,0.654162240657039
"ENSG00000175567",-0.49353261314966,4.33736981900362,2.15079430200001,0.153740485467749,0.654162240657039
"ENSG00000115993",0.100541512038247,6.37624745235522,2.15203938276041,0.15375977789226,0.654162240657039
"ENSG00000112658",-0.175714158400074,5.00524175000139,2.15092049691708,0.153859770291353,0.65418490412835
"ENSG00000204381",-0.408965150492586,2.06592341243721,2.1335282852721,0.153875403974608,0.65418490412835
"ENSG00000185722",0.11512760276687,6.34534344902671,2.15056374591226,0.153896203962352,0.65418490412835
"ENSG00000174946",-0.935476558999265,0.449881018031113,2.14863677185555,0.154005531507983,0.65418490412835
"ENSG00000173068",-0.415938330660206,4.90148128701715,2.14899800572773,0.154020568816898,0.65418490412835
"ENSG00000161896",0.774214895711642,3.58550349135135,2.14572974374123,0.154036372915308,0.65418490412835
"ENSG00000164296",0.185714051528368,2.78531864046078,2.13829221457599,0.154045835715992,0.65418490412835
"ENSG00000204695",-0.222222571324329,1.84081908053922,2.13129391139178,0.154048412088813,0.65418490412835
"ENSG00000103549",0.0749665042918271,6.26796937729987,2.14862862794322,0.154076440325084,0.65418490412835
"ENSG00000104889",-0.164466861700595,2.30810632457913,2.13191029549906,0.154192335602327,0.654530024371628
"ENSG00000182195",-0.185963728867194,4.98931855064779,2.14532602095229,0.154374413191244,0.655155863523254
"ENSG00000178462",0.798543778638088,3.11980968814505,2.13791179499238,0.154460397594225,0.655342962212064
"ENSG00000185015",-0.210777323044209,3.34240175852488,2.13744742400754,0.154504081788064,0.655342962212064
"ENSG00000175073",0.177572407146474,4.7048862265479,2.14320141860802,0.154553315547046,0.655342962212064
"ENSG00000186103",-0.276634142883988,0.394672917249786,2.13995055242699,0.154607322274908,0.655342962212064
"ENSG00000288674",-0.375427674114614,2.06238078395075,2.12567496751,0.154623646627156,0.655342962212064
"ENSG00000141314",-0.331198490376801,-0.227278226012334,2.14909988372493,0.154662060675421,0.655342962212064
"ENSG00000228486",-0.243488314403292,2.52808871003428,2.12815514153894,0.15469102419714,0.655342962212064
"ENSG00000155729",-0.119227139517737,4.16059489726323,2.14008456584519,0.154708757078226,0.655342962212064
"ENSG00000087152",0.144552547894721,5.61556391388699,2.14167362804451,0.154730385821843,0.655342962212064
"ENSG00000125826",0.151803064684882,6.29487120055869,2.14025711986147,0.154850693906413,0.655705658858975
"ENSG00000160233",0.311276363143857,0.962283885279033,2.12443953079727,0.15502464205686,0.655991539550459
"ENSG00000110203",-0.372394769587343,2.34204205045878,2.12276718831357,0.155029080512354,0.655991539550459
"ENSG00000288684",0.588562930206125,0.473001626197611,2.13055254051215,0.155035137573088,0.655991539550459
"ENSG00000283930",-0.353521758647769,1.16397314614047,2.12368363939443,0.155056960593864,0.655991539550459
"ENSG00000108352",0.289253244311146,1.79003363338,2.11952824221972,0.155172204441225,0.656164390789453
"ENSG00000204536",0.745056185583746,3.28268406234478,2.13117132582861,0.155195529392132,0.656164390789453
"ENSG00000053501",-0.179477062441966,3.86081872058916,2.13304207907469,0.155236316176704,0.656164390789453
"ENSG00000174177",-0.145806976015208,2.87943792049371,2.12577333846009,0.155236607497859,0.656164390789453
"ENSG00000134283",-0.123200072983547,5.41110641147559,2.13582413194202,0.155274378870795,0.65617738074315
"ENSG00000151327",0.202188809699148,5.63628855344298,2.13481819763292,0.155367676014411,0.656195752361902
"ENSG00000161642",-0.41697617873598,3.36777410467801,2.12793115073937,0.155383247382439,0.656195752361902
"ENSG00000147394",-0.14458338357314,4.47114475778628,2.13309842275274,0.155440158893081,0.656195752361902
"ENSG00000233217",-0.675872505182399,-0.197582157531876,2.14168813263756,0.155443503171379,0.656195752361902
"ENSG00000265681",-0.149947971233786,8.34607814794242,2.13363369134349,0.155452222017943,0.656195752361902
"ENSG00000143450",-0.340739105136,0.799880251077774,2.12321156988643,0.155596120625867,0.656444423597023
"ENSG00000179295",0.101556130238204,6.8898442817374,2.13205961570084,0.155605845004782,0.656444423597023
"ENSG00000129250",0.140796110585911,7.54030759828212,2.13132693728638,0.155669570669956,0.656444423597023
"ENSG00000256223",0.17618341718717,4.49860548205348,2.13073465650116,0.15568742077668,0.656444423597023
"ENSG00000143341",-0.518466627045986,3.90099884926948,2.1272679649142,0.15575189881792,0.656444423597023
"ENSG00000068308",-0.0965737932992378,5.69097413931085,2.13013600778131,0.15580515650686,0.656444423597023
"ENSG00000139132",0.228040599161316,5.90434573597071,2.12974283738407,0.155837619534584,0.656444423597023
"ENSG00000011258",-0.128567580130659,4.70075092846628,2.1290351105318,0.155864709854439,0.656444423597023
"ENSG00000051825",0.155441619107201,4.63104313765558,2.12888837066147,0.155878863180322,0.656444423597023
"ENSG00000141378",0.156189334688683,3.34962934331785,2.12348577937314,0.155878989808164,0.656444423597023
"ENSG00000235438",-0.417899967158182,-0.558732793229479,2.13925459578748,0.155892967393275,0.656444423597023
"ENSG00000163281",-0.121565700689494,4.37890585261692,2.12683159085442,0.156008511011108,0.656450481201244
"ENSG00000100280",0.123134134201496,6.66239148200182,2.12766545612115,0.156019740935734,0.656450481201244
"ENSG00000196653",0.174028344289354,1.56750048568188,2.11012150975365,0.156042724460209,0.656450481201244
"ENSG00000281448",0.174028344289354,1.56750048568188,2.11012150975365,0.156042724460209,0.656450481201244
"ENSG00000018408",-0.13444887825807,6.86454822173416,2.12667396994445,0.156110864456276,0.656450481201244
"ENSG00000262655",0.546590224017712,5.44410971208716,2.12668544998295,0.156129020131219,0.656450481201244
"ENSG00000156150",0.247293506833966,2.17484691636978,2.11097047523956,0.156137394344202,0.656450481201244
"ENSG00000047648",-0.229171084256502,4.66956241591706,2.12494653637346,0.156236187254041,0.656677921362027
"ENSG00000211673",1.51117851841099,4.29264897377316,2.12467468959719,0.156260940517642,0.656677921362027
"ENSG00000151117",-0.318494191727953,4.93841572249105,2.12454641117938,0.156305698499082,0.656720076497696
"ENSG00000130844",-0.192853605815718,4.26681586101561,2.12275453605818,0.156359394764309,0.656724080011369
"ENSG00000250771",0.429978809803015,0.805387407026545,2.11155483473533,0.156383425006823,0.656724080011369
"ENSG00000166166",0.123678787952414,3.89955546545429,2.12104726197544,0.156410832656719,0.656724080011369
"ENSG00000274052",-0.275414778441724,1.69994095999544,2.10441059407029,0.156584024008119,0.657305322534415
"ENSG00000164151",0.120828714710376,5.93918746928132,2.12077315862486,0.156679465283285,0.657540548946889
"ENSG00000146966",-0.453307553650174,4.16197539272942,2.11806237345048,0.156740966281192,0.657540548946889
"ENSG00000110888",-0.119291902524245,5.26694642762625,2.11990673123277,0.156763466750224,0.657540548946889
"ENSG00000165948",0.227612618729366,2.08159718087141,2.10372221640209,0.156779140986808,0.657540548946889
"ENSG00000113905",-0.616173701559445,5.43361928424469,2.11913182712536,0.156836995539209,0.657637344266514
"ENSG00000138744",-0.23891686369096,5.00085760320199,2.11829004417533,0.156901433897582,0.657761697281571
"ENSG00000160613",-0.201876489441243,5.54029690891883,2.11784099367022,0.15696116878327,0.65779939930836
"ENSG00000136045",-0.125423299071452,5.16725259684073,2.11727807410485,0.157008192820756,0.65779939930836
"ENSG00000132781",-0.177302607988356,4.01653663962785,2.11494136864141,0.157014779148534,0.65779939930836
"ENSG00000164120",-0.558901922807385,5.92100840906119,2.1163353641533,0.157101392709864,0.657832764871337
"ENSG00000107672",-0.113481551250085,4.7672960415767,2.11594877237378,0.157103808679987,0.657832764871337
"ENSG00000036530",-0.215949858621003,2.85948715244408,2.10507001281624,0.157155032439969,0.657832764871337
"ENSG00000068745",0.16354951555615,6.58475434416413,2.11548103541907,0.157167383562667,0.657832764871337
"ENSG00000158470",0.173638495467274,6.27578678522409,2.11494040120569,0.157223671355304,0.657832764871337
"ENSG00000251039",1.50212793263711,-0.426530459313381,2.11537912457072,0.157275503563816,0.657832764871337
"ENSG00000185666",0.347242460449396,2.10740157393159,2.09859381740724,0.157287655638659,0.657832764871337
"ENSG00000170502",0.200552172938154,5.71843524161583,2.11422331455286,0.157301029176045,0.657832764871337
"ENSG00000168569",0.150194257443821,3.90371584142525,2.11100925232257,0.157372250827928,0.657960234286053
"ENSG00000278259",0.200587657946298,4.92668666200655,2.11304087747724,0.157401094596272,0.657960234286053
