"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000288556",0.132478435867681,-0.966422926738445,0.240920648628417,0.811425600398328,0.99044305540392,-5.21455727638082
"ENSG00000139187",-0.253405726858956,1.13523611539149,-0.982273828946238,0.334632468784731,0.879693010121987,-5.21473899961606
"ENSG00000123349",-0.15912712785763,7.09329229125573,-1.55763131120302,0.130895077126866,0.69412891925932,-5.21492350283201
"ENSG00000112280",-0.334581518989029,0.205897851628958,-0.814421569779676,0.422485449456616,0.918990720321289,-5.21503211597215
"ENSG00000204991",-0.143883558747364,2.92611298554535,-1.2883291543765,0.208496331472516,0.790436981766276,-5.21516493625232
"ENSG00000183864",0.13998360840133,6.39078387765108,1.57669828713411,0.126439817871591,0.685916063043504,-5.21546797964305
"ENSG00000264324",-0.20976034722451,-1.01048164914286,-0.325272262552217,0.747466910324259,0.986894220877386,-5.21563812950582
"ENSG00000151320",-0.231451668108281,3.75620464353445,-1.45734033064139,0.156485592760037,0.735143983303438,-5.2156865477052
"ENSG00000240849",0.180581888399069,3.86691002884101,1.43876460253706,0.161639574900316,0.741222101285222,-5.21579532227668
"ENSG00000119630",-0.249900021308821,2.29656382669475,-1.17743979338443,0.249232621000163,0.827609849997203,-5.21596794443695
"ENSG00000131188",-0.240801335236515,-0.626427873821133,-0.529269053329088,0.600917339411097,0.966309143152888,-5.21608877369739
"ENSG00000177201",-0.171511167696511,-0.112545155923412,-0.699043060496828,0.4904671208867,0.937108855720875,-5.21622469758845
"ENSG00000255408",-0.385974989220333,1.06959700534794,-0.988865808892752,0.331454939061063,0.87763342630246,-5.21638308741306
"ENSG00000111364",0.113482021698598,4.36933552762021,1.51635465952444,0.140980553151849,0.71190473715744,-5.21642762252652
"ENSG00000131408",-0.105752161281197,5.82645131752401,-1.58106080611375,0.125438170848594,0.682600022694067,-5.2164507995851
"ENSG00000139737",-0.116054380067663,2.83385222033153,-1.27772092286341,0.212158750389845,0.793169415725853,-5.21654340436681
"ENSG00000145198",0.00292312168874912,-1.14669743298019,0.00599203435559682,0.995262862049635,0.999459070880449,-5.2168257654668
"ENSG00000237732",0.14624743833985,-0.382259561277028,0.552091312346602,0.585399484409138,0.962179573384927,-5.21697940874202
"ENSG00000160058",-0.0969795467743484,6.34668085047374,-1.57416477989927,0.12702453046298,0.686920473430202,-5.21701360640509
"ENSG00000124882",0.0306507683347653,-1.10689047734612,0.0837092630470507,0.933901382678526,0.997424981111037,-5.21707788408035
"ENSG00000166689",-0.213469586471637,6.59480392469944,-1.56887676370658,0.128252119518277,0.689418940366724,-5.21709364792224
"ENSG00000204173",0.174867910686631,-0.566222939036846,0.462213687198466,0.647608576116849,0.973910599041411,-5.21745481712525
"ENSG00000231834",2.29692784865543,1.81771361690067,0.826408936676669,0.415771522657542,0.916034090462027,-5.21750556380065
"ENSG00000109943",-0.0795969011662934,-1.08205653338988,-0.10772514257415,0.915005382603444,0.997424981111037,-5.21759573867217
"ENSG00000142609",0.149460022066169,-0.307139004817613,0.59305293442017,0.558050970747115,0.955542043011588,-5.21766428138356
"ENSG00000185686",0.186902742708193,-0.877350160599705,0.261252995472514,0.795867831747043,0.989626757917784,-5.21812181403783
"ENSG00000137970",-0.123233889174563,-1.06968471076811,-0.239875710022758,0.812227348350766,0.99044305540392,-5.21817223634771
"ENSG00000100298",-0.135822249522334,-1.06224800257877,-0.195885770902223,0.846157431299551,0.993121019502015,-5.21822682542879
"ENSG00000138722",0.691646386596287,1.37533690392736,0.946399956597358,0.352287077402266,0.887215464210182,-5.21823106838367
"ENSG00000106013",-0.149491753246434,-0.611206014803402,-0.525500208939407,0.603498716995668,0.967555807616251,-5.21835164405945
"ENSG00000196368",-0.179311786184067,-0.859334180996521,-0.376724930610569,0.709304566741159,0.982504143425524,-5.21840415052588
"ENSG00000170425",-0.435366510678421,0.948279224151148,-0.96291330320899,0.344084316234651,0.883099732811587,-5.21841125178511
"ENSG00000168995",0.368928993541302,-0.087894457654619,0.633165866360054,0.531919699410783,0.950287555615618,-5.21843244032718
"ENSG00000150636",-0.228135938661055,2.25021946765169,-1.16789069307825,0.252998690046709,0.829859990529446,-5.21869996931751
"ENSG00000111713",-0.0018747912049199,-1.18733639918226,-0.00200599849172842,0.99841410389697,0.999680325927596,-5.21870179345817
"ENSG00000168811",-0.0896288054008276,-1.08345246171924,-0.2114998178729,0.834075915081421,0.992308561701348,-5.21886069784376
"ENSG00000115138",0.112968778842844,-1.01466893287106,0.173445877296851,0.863586867811863,0.994415834938205,-5.2191063419153
"ENSG00000165091",-0.337631525776161,0.847070846927095,-0.942693038879532,0.354146260179511,0.888647808197235,-5.21915602820916
"ENSG00000146857",0.168513527853137,-0.52779461389323,0.476116355914512,0.637798268517965,0.972093508051855,-5.2192636511401
"ENSG00000173610",-0.0939702075891914,-1.08894158288869,-0.0759432220029395,0.940020778035676,0.997424981111037,-5.21927539750306
"ENSG00000130822",0.14899292335361,-0.19965989670608,0.63242588373207,0.532395769430516,0.950631328080492,-5.21927774353236
"ENSG00000241170",0.164780298786599,0.851758821496455,0.899361039738125,0.376363333629207,0.894550996861197,-5.21936524122573
"ENSG00000232070",-0.105879994998317,-0.945215535847149,-0.333688952857941,0.741176301865876,0.986728747854993,-5.21946355269302
"ENSG00000274616",-0.632041140645395,1.09063571990668,-0.998252207595929,0.32696607123684,0.875687088887212,-5.21951389810938
"ENSG00000167772",-0.421096446462016,1.12413874790936,-0.995580482691915,0.328239509386556,0.875928529979818,-5.21960589742302
"ENSG00000282281",1.42263294175738,1.23050525847186,0.824826440644425,0.41665402338671,0.916479950314159,-5.21962989370051
"ENSG00000165837",0.0970819042201957,-0.86064068823618,0.317840817040927,0.75303596921232,0.986894220877386,-5.21970608713776
"ENSG00000188817",0.0104350322626965,-1.1176678954104,0.0333196765206797,0.973663267135893,0.998829544163657,-5.21980922367088
"ENSG00000170677",-0.119877258306544,4.72438040830452,-1.55402698946166,0.131751561513864,0.694580157184025,-5.22015751997499
"ENSG00000163633",-0.0506330944982453,-1.08739044861202,-0.149551984302049,0.882222824134634,0.99682356513192,-5.22019307329914
"ENSG00000275318",0.140720415812507,-0.56686259653562,0.474644856819489,0.638833496808042,0.972093508051855,-5.22043336932187
"ENSG00000101282",-0.034210040134395,-1.11422645822886,-0.0703733828330272,0.944411962135447,0.997424981111037,-5.22056418157524
"ENSG00000095585",-0.286378811914431,5.2432897539372,-1.57591924512717,0.12661937832196,0.686344540159119,-5.22102869600618
"ENSG00000006634",0.160983548549874,2.03627496263229,1.08937505213943,0.285557860654268,0.844154905613674,-5.22146765406913
"ENSG00000118271",-0.530967394340773,1.31734378457912,-1.0206049865489,0.316444794435908,0.866739923489488,-5.22169148526983
"ENSG00000180096",-0.492912247692335,2.36777790101085,-1.21300307674852,0.23557095847255,0.814002888307979,-5.22170598028555
"ENSG00000242866",-0.206701172327403,0.248229637476544,-0.789475008389401,0.436671008560124,0.926237582514074,-5.22172824211587
"ENSG00000266992",0.196271241574684,-0.786915397421535,0.312434428021345,0.757096033735586,0.986894220877386,-5.22175442220533
"ENSG00000183914",0.145165074332634,-0.26184185146225,0.587333624352398,0.561829854267947,0.955651755713274,-5.22196532564974
"ENSG00000179627",0.147071503005659,3.06725179268829,1.29448396400931,0.206393715421031,0.788467922479679,-5.22210584361588
"ENSG00000198513",-0.129657659743007,3.30700521742506,-1.36577999841907,0.183209665981079,0.766778912047294,-5.22215578209854
"ENSG00000198156",-0.092940612155527,-0.987346228470349,-0.255374324119174,0.800357546331986,0.989849083347614,-5.22220874550281
"ENSG00000241644",0.352513411012423,3.70386831981438,1.37788464593505,0.179483750292368,0.760727120329544,-5.22234855857703
"ENSG00000141314",-0.153388105406435,-0.335788287889811,-0.624197429138415,0.537704879166499,0.952076971614831,-5.22265082175998
"ENSG00000129810",0.0913606462831758,-0.742442456499761,0.384035795788136,0.703941373639491,0.981728268207701,-5.22270409195271
"ENSG00000284730",-0.116303813956499,-0.877436930858762,-0.357526913533681,0.723460067590557,0.985379018700274,-5.22285418906554
"ENSG00000105989",-0.0993431975223304,-1.05961303606103,-0.2273484948733,0.821855027023067,0.99177846714324,-5.22308849164812
"ENSG00000225589",0.0964366094718062,-0.652479433841888,0.418946350536489,0.678549296412215,0.978522560766616,-5.2231593185924
"ENSG00000234012",0.0964366094718062,-0.652479433841888,0.418946350536489,0.678549296412215,0.978522560766616,-5.2231593185924
"ENSG00000176826",-0.135282308348225,-0.961605342391547,-0.289221636472995,0.774607477805358,0.988665423453454,-5.22325757021783
"ENSG00000232450",-0.00573080133827872,-1.11101213709604,-0.0176424435156358,0.986053031845004,0.999459070880449,-5.22334768288492
"ENSG00000238098",-0.105119237622236,-0.923324231829109,-0.299969643438265,0.766483618339726,0.987978028904906,-5.2236152519716
"ENSG00000226469",-0.260775949567988,-0.0765576563319589,-0.710264581677188,0.483593051051737,0.936421481911205,-5.22370099676952
"ENSG00000240747",0.183385950734973,-0.35933615250955,0.52049201548699,0.606937079488935,0.968332409428591,-5.22381302697123
"ENSG00000154642",-0.180457148481385,3.81272197612337,-1.45203225873867,0.157944756617166,0.737140496640483,-5.22394154353364
"ENSG00000151789",-0.282529434014135,2.99493396063267,-1.31713547969187,0.198795363974286,0.780239416910536,-5.22402363377113
"ENSG00000267228",0.316860649879565,1.60269712343345,0.990458633692183,0.33069024997795,0.87763342630246,-5.22403037182149
"ENSG00000139233",0.122805372795526,4.451553523058,1.52177772008607,0.139620506811569,0.709081547854885,-5.22405571986414
"ENSG00000276184",0.0601525605217742,-1.04806995900365,0.113921368220461,0.910137877174189,0.997424981111037,-5.22429926332232
"ENSG00000114349",-0.197492882216298,-0.301112160683789,-0.634043560122162,0.531355327932121,0.950094502625702,-5.22438871373613
"ENSG00000070610",0.171295384482537,7.05015085492635,1.55687647425219,0.13107406842841,0.69412891925932,-5.22445355279147
"ENSG00000131096",0.0275689439308995,-1.0801699420587,0.09029233866095,0.928717339761447,0.997424981111037,-5.22445475935639
"ENSG00000127463",0.0974869172937198,5.51277892951068,1.57525408567951,0.126772855944995,0.686344540159119,-5.22464668059976
"ENSG00000185340",0.194206916307669,4.36204103099563,1.49965242690009,0.145236954466587,0.717308969944536,-5.22485946992395
"ENSG00000101337",0.0889063360667115,6.19101109017888,1.57244645333538,0.127422369123138,0.687677686517361,-5.22504538700441
"ENSG00000228653",-0.131640820526672,-0.714888209861078,-0.449192290722353,0.656856059062076,0.97638289533078,-5.22518043110722
"ENSG00000196396",0.266554683001237,5.87963038280157,1.57546565125126,0.126724023135895,0.686344540159119,-5.22530038026177
"ENSG00000164776",0.155581277032941,0.0997460547611308,0.706394752509818,0.485957373345358,0.93676703617534,-5.22535085179716
"ENSG00000254726",-0.256213744226161,1.84584919957996,-1.08210177773247,0.28871919036182,0.84720846614585,-5.22565285372612
"ENSG00000232186",-0.140036816640955,-0.476908482101232,-0.545347185492239,0.589964627209747,0.963622479285156,-5.22567322329506
"ENSG00000204711",0.122374849755843,-0.862689010492767,0.306002551245668,0.761935441512226,0.986894220877386,-5.22584476985712
"ENSG00000233418",0.303229843226783,1.27396592144257,0.96393373128992,0.343581689499506,0.88295898705501,-5.22597225101106
"ENSG00000233561",0.303229843226783,1.27396592144257,0.96393373128992,0.343581689499506,0.88295898705501,-5.22597225101106
"ENSG00000286064",-0.125915817417149,-0.840919173449957,-0.381515360364237,0.705788606422624,0.981794076447049,-5.22599933757379
"ENSG00000106511",0.169707001998224,-0.675767300704338,0.361948778144559,0.720190554865402,0.985119531861822,-5.22601314232582
"ENSG00000214102",-0.161898952925158,-0.524072403143755,-0.549917922660656,0.586868773091887,0.962179573384927,-5.22608703296403
"ENSG00000263042",-0.161898952925158,-0.524072403143755,-0.549917922660656,0.586868773091887,0.962179573384927,-5.22608703296403
"ENSG00000198874",0.0869239427511438,4.35812879684973,1.50771393815004,0.143169750558398,0.715596896490332,-5.22609649951275
"ENSG00000185760",0.0997595830525341,-0.871010763809733,0.278244124055212,0.782931789705164,0.988896439608714,-5.22612688694824
"ENSG00000215595",-0.146013413032533,-0.81417492793232,-0.399651933088326,0.692537741829191,0.980291191234566,-5.22619970202451
"ENSG00000251429",-0.125547304976731,-0.643066442616201,-0.479619922720762,0.635336444748088,0.971760633231036,-5.2262413360618
"ENSG00000176024",0.0983543930869037,2.45798945679365,1.18039195098517,0.248076733303303,0.826100506572093,-5.22627562908104
"ENSG00000165152",-0.20109765131286,4.09657545590975,-1.49461409202555,0.146541140345483,0.718993818806899,-5.22628978938782
"ENSG00000111837",-0.158307239676954,0.115429454255495,-0.746840905604668,0.461574714182424,0.929304950340702,-5.22639516007747
"ENSG00000164011",0.109753492258461,3.34998278041499,1.35292892394032,0.187231279365551,0.770393978259775,-5.22706186876537
"ENSG00000007944",0.135777360057965,5.55160261310516,1.57362253770625,0.127149963708564,0.687097161103976,-5.22724750152761
"ENSG00000006459",-0.229247887676814,4.62033293124464,-1.54367014212125,0.134238171209266,0.700490633481904,-5.22729887941279
"ENSG00000206341",0.859786773667703,0.231123564994236,0.587141256251358,0.561957183165786,0.955651755713274,-5.2273553937781
"ENSG00000183049",-0.325920114721443,3.25834875118216,-1.36957226504179,0.182035916664833,0.764153699454666,-5.22745823099664
"ENSG00000197343",-0.0993272735061977,6.47531111567465,-1.56416945197696,0.129353076903104,0.691392804435746,-5.22767017603544
"ENSG00000238151",-0.115814353643479,-1.09815287893704,-0.191260612400909,0.849743679494358,0.993198356045005,-5.22784521374382
"ENSG00000216775",-0.350122372504929,3.42920018405226,-1.39912960368117,0.173088487005278,0.75417269381449,-5.2278622983644
"ENSG00000154839",0.144543336430994,-0.667184535765921,0.401799116145408,0.690975433962497,0.980284371902873,-5.22787823830965
"ENSG00000163060",-0.222128823117634,-0.8436616013712,-0.375084696992884,0.710509933544101,0.982935313658077,-5.22792796995826
"ENSG00000188997",0.199544105606554,3.69812890736974,1.40116407797655,0.172485612202829,0.754126923029882,-5.22836470606992
"ENSG00000286053",-0.200991517736383,-0.944671001748838,-0.279949519475471,0.781636827012838,0.988863663074644,-5.22870166245479
"ENSG00000173207",0.141732857411882,3.51053263090161,1.37534631695006,0.180260102978138,0.762069974648227,-5.22874311488939
"ENSG00000283008",-0.213566171017761,2.30177667524147,-1.17396611360415,0.250597790133649,0.829507470998126,-5.22878423618082
"ENSG00000179943",0.133826752695335,4.09594838941388,1.47155631020631,0.152630822547712,0.730179986137056,-5.22889401761554
"ENSG00000116704",0.261293965477874,5.49776940452033,1.57088509205969,0.127784753037063,0.688394950005227,-5.22915815050764
"ENSG00000145491",0.0653422289246058,-0.953252320882777,0.211322989208715,0.834212512587122,0.992308561701348,-5.22924829373859
"ENSG00000111305",0.0708884694189298,-0.979375801691025,0.17519170593869,0.862228215079817,0.994345889101987,-5.229323354857
"ENSG00000161956",0.0997243462567349,5.25837117712636,1.56787821502363,0.128485017640239,0.690278456987088,-5.22938088123267
"ENSG00000147082",-0.15208701733024,-0.520662089112272,-0.535081728535175,0.596946448209562,0.965895594994773,-5.22945271027461
"ENSG00000139151",0.16641254785132,-0.638554951771077,0.416688768517363,0.680180133386481,0.978522560766616,-5.22959210061898
"ENSG00000267355",0.197462176488044,-0.153564145766907,0.618263619167082,0.541550808114659,0.95304567274149,-5.22992392477815
"ENSG00000163873",0.0698114627243947,-0.953714671457479,0.132325534704225,0.895702029056009,0.997233122064748,-5.23007705735874
"ENSG00000273509",0.0488048966133892,-0.928104388230585,0.122954227495272,0.903048455206354,0.997424981111037,-5.23044443569779
"ENSG00000105619",0.12010407588768,2.32991103674763,1.14251404410716,0.263210003387552,0.837127873919844,-5.2304909567279
"ENSG00000148346",0.605578495591612,0.430989814776062,0.691683921041766,0.495005139385712,0.937508627588507,-5.23077777360402
"ENSG00000172803",0.201448472578065,0.478724230934378,0.77933708900356,0.442517709117173,0.927536276293644,-5.23081386917692
"ENSG00000048140",0.169133766860738,5.14018031934277,1.56024124568675,0.130277736251437,0.694094858254763,-5.23086931105555
"ENSG00000117152",-0.460672020721563,0.821837169081552,-0.905582727352888,0.373118587715525,0.89414638949299,-5.23105176783479
"ENSG00000225345",-0.174306348758441,1.06666719302113,-0.957323392180373,0.346846498303709,0.883719898416681,-5.23109376231784
"ENSG00000182487",-0.378772797869556,0.0634564032425739,-0.75729365605739,0.455392540678348,0.927579620974329,-5.23137079158314
"ENSG00000213390",-0.132928994564671,3.69538754139285,-1.42981462646283,0.164170680997165,0.74388092344292,-5.2315005923534
"ENSG00000064763",0.254110552096158,3.05834412250847,1.27062213038514,0.214636837591081,0.793237685300944,-5.23158365964019
"ENSG00000130561",0.0197611464231621,-1.03403371637044,0.065276174583954,0.948432097912412,0.997424981111037,-5.23212801695129
"ENSG00000281857",0.0197611464231621,-1.03403371637044,0.065276174583954,0.948432097912412,0.997424981111037,-5.23212801695129
"ENSG00000065613",-0.083208048018413,6.42509074055772,-1.56270340134687,0.129697538847406,0.692660309839958,-5.2322052910723
"ENSG00000112494",0.543966300985662,-0.0929152865234512,0.566680039167771,0.575583978543702,0.959004337147513,-5.23255498380745
"ENSG00000278632",-0.0874967567888877,-0.877627290655666,-0.31987883047322,0.751507334350742,0.986894220877386,-5.23279339308173
"ENSG00000179331",0.271444170081436,-0.0512424257401732,0.58367259307837,0.564255623039144,0.955697999390685,-5.23304463904191
"ENSG00000104044",0.369040178115725,0.242407145333529,0.710761369580994,0.483290010134793,0.936327976811706,-5.23319382593834
"ENSG00000172139",0.128848465270957,-0.866935680676224,0.225354066618024,0.82339048735761,0.991798863041424,-5.23349136118161
"ENSG00000137441",-0.122225980655103,-0.962048606918837,-0.25557707070533,0.800202585769135,0.989849083347614,-5.23367281011578
"ENSG00000188176",0.26953581709138,5.70599415336592,1.5694308250523,0.128123041657887,0.689116848917038,-5.23368313255821
"ENSG00000224552",-0.107800827829532,-1.08469940602373,-0.172875069501866,0.864031179065442,0.994452586049003,-5.23371955007701
"ENSG00000106302",0.00141346857954504,-1.0538676455324,0.00358330569323767,0.997167125548168,0.999680325927596,-5.23377869359654
"ENSG00000175161",-0.046188293883326,-1.05634833729564,-0.128144589358426,0.898978460980369,0.997424981111037,-5.23399424722003
"ENSG00000255398",0.071805504981165,-0.97579328239827,0.139757251740425,0.889882775624298,0.996916062401612,-5.23405557087233
"ENSG00000229447",-0.139356042479515,-0.898048649970297,-0.265771187786088,0.792421990187796,0.98925414530276,-5.23407399524543
"ENSG00000113272",-0.119323440695198,2.97858921449359,-1.28198633934579,0.21068028594933,0.792481312515427,-5.23423741624853
"ENSG00000175395",-0.169846622767708,3.8297059608715,-1.45918993338329,0.155979688736461,0.735143983303438,-5.2342458812601
"ENSG00000146678",-0.295963703808781,-0.800852828280598,-0.387998605311025,0.70104075215007,0.980984836220196,-5.23440604591685
"ENSG00000196376",0.258556853374511,0.205005874742238,0.700993956827322,0.489268071153135,0.937108855720875,-5.2346678717626
"ENSG00000275718",0.381761749272316,-0.497419543404863,0.359123662601603,0.722278817603286,0.985379018700274,-5.23468407587526
"ENSG00000204965",0.131125979132983,-0.745330827295183,0.33293074782047,0.741742241390792,0.98682441192547,-5.23487191018552
"ENSG00000174837",-0.00552205789087865,-1.01242716202272,-0.0085655976294276,0.993228317379206,0.999459070880449,-5.23506381649476
"ENSG00000169604",-0.354300896523604,5.14695204999303,-1.56452848296594,0.129268833745995,0.691392804435746,-5.23507346299136
"ENSG00000054967",-0.458817747930369,1.59272715864584,-1.03704928836831,0.308855906428951,0.865023267675491,-5.23520980084947
"ENSG00000175093",-0.298916747700586,-0.392374855755353,-0.592428631913121,0.55846282681739,0.955542043011588,-5.23524033380632
"ENSG00000127445",-0.0967527982728403,4.9639267552912,-1.55679278775254,0.131093924989106,0.69412891925932,-5.23530551998747
"ENSG00000104313",0.129241226399394,-0.864474535472201,0.227349823169939,0.821854004640135,0.99177846714324,-5.235350683763
"ENSG00000215347",-0.12258228749064,-0.47083789226436,-0.523107595360067,0.605140206453171,0.968332409428591,-5.23550250583669
"ENSG00000079689",0.355956738952254,0.196979199144927,0.671314483739445,0.507688636530826,0.94137860182485,-5.23558804306663
"ENSG00000169851",0.257292908357874,2.62612469457811,1.17330972564041,0.250856371161663,0.829507470998126,-5.23565973263359
"ENSG00000255303",-0.0338431143189062,-1.03379319160626,-0.111623870266198,0.911942294044586,0.997424981111037,-5.23572726872922
"ENSG00000117601",0.779363198943858,1.77418158110037,0.966161284035839,0.342486196984906,0.882031386515259,-5.23580914905422
"ENSG00000254838",-0.479403605421753,3.26231387934045,-1.36701255232071,0.182827528790231,0.766410840256519,-5.23582287536044
"ENSG00000264187",-0.210586553608497,0.142133264851738,-0.74258583162791,0.464105447982376,0.929828260111034,-5.23599233570727
"ENSG00000257017",-0.323834232801118,-0.632571220909206,-0.479612856553792,0.635341405607383,0.971760633231036,-5.2362976325715
"ENSG00000167757",0.0647735199046379,-0.936977819474174,0.156641188466265,0.876685928881548,0.996135963015566,-5.23633093319623
"ENSG00000176723",-0.11618749371117,0.786234005866368,-0.885974624426478,0.383406771377041,0.898019005884472,-5.23648115458555
"ENSG00000170006",-0.345037962163901,1.36428976032657,-0.993944233143841,0.329021078699446,0.876590479475127,-5.23664230978359
"ENSG00000183171",0.156559844457551,-0.426498458026695,0.473490721193288,0.639645974244534,0.972609553665545,-5.23694944728294
"ENSG00000159173",-0.375778158364438,2.94360503819068,-1.31799667146476,0.198510796766637,0.780131271872257,-5.23709956372325
"ENSG00000042980",-0.418749105726767,3.91920543913047,-1.4700687218223,0.153030586376775,0.730529814383571,-5.23712697219524
"ENSG00000223350",-0.061532445437521,-0.994713643995492,-0.0512768163552858,0.959480114904868,0.998024537131448,-5.23715526731414
"ENSG00000183287",-0.202677880756838,3.54546934209479,-1.39732301592301,0.173625225352334,0.755317014361921,-5.23719236885333
"ENSG00000204556",-0.0694875648299028,-0.953837720116467,-0.217179416248139,0.829691345731119,0.991798863041424,-5.23730355969782
"ENSG00000171217",0.00948161618094917,-1.01276359932186,0.028857834598816,0.977188928867149,0.998829544163657,-5.23735756773705
"ENSG00000118193",0.117199020673529,-0.824893415150506,0.229883241683168,0.819904629208231,0.991701799111691,-5.23776739838361
"ENSG00000249226",-0.0245438044907346,-1.02203330274145,-0.060952821569333,0.951842990270253,0.997424981111037,-5.23794636912977
"ENSG00000166856",-0.261292993804973,0.826936073426949,-0.909319393945696,0.37117865206216,0.894110746594194,-5.23795248538277
"ENSG00000241322",0.1490527369329,0.533497749939242,0.801031923112898,0.430063578775082,0.921853579742011,-5.23795440574958
"ENSG00000261794",-0.295128648470678,0.795179102085102,-0.900912200742206,0.375552653221859,0.894550996861197,-5.23798716242993
"ENSG00000248485",-0.197840469133368,-0.613081889574484,-0.461142216819288,0.648367370282642,0.97427694393445,-5.23831887452741
"ENSG00000267368",-0.30772157138146,4.45521908800727,-1.52831550528883,0.137995094363643,0.705916835222203,-5.23835595306213
"ENSG00000127415",-0.265195503137479,3.99671899372046,-1.47517772140953,0.151661137670395,0.727957759620945,-5.23886125317972
"ENSG00000127472",-0.0288908341362455,-1.04506744241919,-0.0562055301127587,0.955589418193614,0.997801376654973,-5.23888420233969
"ENSG00000282181",0.142909658070343,-0.783687814972875,0.246816837486547,0.806905580902481,0.99044305540392,-5.23899486421574
"ENSG00000197062",-0.0969244199496822,4.05071926263294,-1.47116926274874,0.152734754069414,0.730192278977184,-5.23913203312867
"ENSG00000168539",-0.162424738628405,-0.98656130554724,-0.241040909229361,0.81133334166941,0.99044305540392,-5.23937191873429
"ENSG00000213563",-0.279265906131124,4.93359385489145,-1.55431251022603,0.131683547219543,0.694580157184025,-5.23951098361985
"ENSG00000273608",0.152668433107108,-0.450396889693008,0.481026585757311,0.634349230128518,0.971760633231036,-5.23954362715034
"ENSG00000172318",0.194862528625147,-0.103226816422343,0.592251862301865,0.55857947111348,0.955542043011588,-5.23969554540105
"ENSG00000206481",0.0595733858661127,-0.956720826747609,0.0956157269820747,0.924527600002273,0.997424981111037,-5.23977346412264
"ENSG00000167754",-0.23712002033919,-0.922384550914471,-0.30241384022905,0.764639916909218,0.987485670421452,-5.23999796430289
"ENSG00000167394",-0.140195098550739,2.43011731559196,-1.16246615488578,0.255156633256981,0.8316558241163,-5.24000825265509
"ENSG00000262488",0.142536450006289,-0.763378313408991,0.261368975551773,0.795779325532051,0.989626757917784,-5.24006983708541
"ENSG00000122733",0.0296570808975819,-0.956605613562469,0.048743132654274,0.961480592353326,0.99810347099236,-5.2402912097327
"ENSG00000272104",-0.210775541439218,-0.403904106247706,-0.540012223488426,0.593588125892226,0.964704825131739,-5.24052793836738
"ENSG00000260062",-0.0709346667049727,-0.998777407229596,-0.161124566388881,0.873187535331591,0.995594484771546,-5.24064481135662
"ENSG00000142684",0.228509138653541,2.89810041628964,1.2368965804135,0.226711520111821,0.803099343421545,-5.24071900966426
"ENSG00000002919",0.124009744600154,4.36262405624194,1.49687270191451,0.145955328123009,0.718914708408761,-5.24078951329747
"ENSG00000196353",-0.769897890549651,1.20818018864134,-1.00477643466085,0.323870649596578,0.873337780482089,-5.24084228918522
"ENSG00000135903",0.0121799368026047,-0.964257619664647,0.0373739585935162,0.970460120639802,0.998829544163657,-5.24087108907812
"ENSG00000106603",-0.117386801517358,5.16368054612299,-1.55953299616638,0.130445025778679,0.694094858254763,-5.24090468212347
"ENSG00000174564",-0.109488164951489,-0.863853686873941,-0.243733701357851,0.80926827507243,0.99044305540392,-5.24098355940637
"ENSG00000100580",-0.110942506985307,5.57889714808897,-1.5646926965756,0.129230317604377,0.691392804435746,-5.2410469244903
"ENSG00000101448",0.0102840064052965,-0.996151712082325,0.0272234946105633,0.978480474538354,0.998829544163657,-5.24105615948305
"ENSG00000100068",-0.248216642613004,3.1697892266044,-1.32826590279535,0.195141686006145,0.775532087699295,-5.24108197027423
"ENSG00000156096",0.200067458075665,-0.678396054324316,0.358755522514479,0.72255109999784,0.985379018700274,-5.24112362411599
"ENSG00000180914",-0.233727221676028,0.443516938138887,-0.807888910312542,0.426172367445988,0.920937966811467,-5.24124463357005
"ENSG00000146733",-0.343760249160662,4.53376991446907,-1.52997282829845,0.137585509106707,0.705690144485203,-5.24129336037482
"ENSG00000155307",0.409183933528534,2.47316114595646,1.14201166832131,0.263415145215497,0.837188768299152,-5.24140654143237
"ENSG00000127152",-0.446946488467134,1.18585642302835,-0.970305490633754,0.340454390968075,0.882031386515259,-5.2414519308166
"ENSG00000131914",-0.0217199993536983,-0.998214176339259,-0.0763768301456186,0.939679006331152,0.997424981111037,-5.24152169781868
"ENSG00000101405",0.445583598689356,-0.0795115904554482,0.568425650600525,0.574415025145139,0.958563908666058,-5.24194235193746
"ENSG00000197057",0.0411750386708504,-0.901094919085786,0.0500059285643523,0.960483515266328,0.998076723935876,-5.2419746677753
"ENSG00000144852",0.0650798976575113,-0.83634242863466,0.213721644570753,0.832360039109685,0.992308561701348,-5.24245401893316
"ENSG00000257949",-0.201598494195112,3.55443943836333,-1.39962252503134,0.17294226739793,0.75417269381449,-5.24252200389751
"ENSG00000182218",0.212841963473006,1.10920079380105,0.910717206315705,0.370454662354972,0.893839806975543,-5.24285379183231
"ENSG00000276497",0.445429713395285,-0.00529810343318898,0.590809966421766,0.559531396146559,0.955651755713274,-5.2428577614923
"ENSG00000286406",-0.170451435456949,0.187078528936659,-0.729584854252666,0.471888210677851,0.932679551852931,-5.24290692165382
"ENSG00000139133",-0.120126298742067,2.21967257053145,-1.13097058293364,0.267953141903486,0.83850819549464,-5.24305705004739
"ENSG00000141012",0.116036899451926,4.71696217528326,1.53027860575843,0.137510048531307,0.70568589627559,-5.24308162804364
"ENSG00000242097",-0.0972681725240034,-0.663541652212009,-0.416360079196757,0.680417704723695,0.978522560766616,-5.24340279448013
